179,255,0,168,-22791,1245,2719,3546,4739,10875
180,255,0,160,-24700,1247,2718,3546,4737,10873
180,255,0,160,-30350,1252,2718,3547,4732,10871
180,255,0,160,-26409,1248,2719,3546,4735,10873
181,255,0,152,-28889,1251,2719,3548,4735,10875
181,255,0,152,-26494,1248,2718,3546,4735,10873
181,255,0,152,-26857,1249,2718,3547,4736,10873
182,255,0,145,-28617,1251,2718,3547,4734,10870
182,255,0,145,-25070,1248,2718,3547,4738,10870
182,255,0,145,-25967,1248,2718,3547,4737,10872
183,255,0,137,-25437,1249,2718,3548,4739,10873
183,255,0,137,-22791,1245,2719,3546,4739,10875
183,255,0,137,-26246,1249,2719,3548,4738,10874
184,255,0,130,-27218,1250,2718,3548,4737,10872
184,255,0,130,-28098,1251,2718,3548,4736,10871
184,255,0,130,-26772,1249,2719,3547,4736,10874
185,255,0,122,16222,1458,2685,3026,3342,9000
185,255,0,122,5848,1612,2668,2641,2309,7621
185,255,0,122,5840,1611,2673,2642,2310,7627
186,255,0,114,5833,1608,2679,2642,2311,7634
186,255,0,114,5818,1608,2683,2642,2310,7638
186,255,0,114,5811,1607,2686,2642,2310,7641
187,255,0,107,5803,1606,2690,2642,2310,7644
187,255,0,107,5798,1605,2692,2642,2310,7646
187,255,0,107,5785,1607,2694,2643,2309,7649
188,255,0,99,5784,1605,2697,2643,2310,7652
188,255,0,99,5780,1604,2699,2643,2310,7654
188,255,0,99,5781,1603,2701,2643,2311,7657
189,255,0,91,5779,1602,2702,2643,2311,7657
189,255,0,91,5772,1603,2704,2644,2311,7660
189,255,0,91,5768,1601,2707,2643,2311,7662
190,255,0,84,5768,1601,2707,2643,2311,7663
190,255,0,84,5766,1601,2709,2644,2312,7665
190,255,0,84,5767,1599,2710,2643,2312,7665
191,255,0,76,5760,1600,2712,2644,2312,7667
191,255,0,76,5765,1599,2712,2644,2313,7668
191,255,0,76,5758,1600,2714,2645,2313,7670
192,255,0,68,5761,1599,2714,2644,2313,7671
192,255,0,68,5756,1600,2715,2645,2313,7671
192,255,0,68,5759,1598,2715,2644,2313,7671
193,255,0,61,5759,1598,2715,2644,2313,7672
193,255,0,61,5754,1598,2717,2644,2313,7673
193,255,0,61,5757,1599,2717,2645,2314,7675
194,255,0,53,5757,1599,2717,2645,2314,7675
194,255,0,53,5755,1598,2718,2645,2314,7675
194,255,0,53,5753,1598,2719,2645,2314,7675
195,255,0,45,5753,1598,2719,2645,2314,7674
195,255,0,45,5753,1598,2719,2645,2314,7675
195,255,0,45,5748,1599,2720,2646,2314,7677
196,255,0,38,5751,1598,2720,2645,2314,7678
196,255,0,38,5751,1598,2720,2645,2314,7677
196,255,0,38,5751,1598,2720,2645,2314,7678
197,255,0,30,5751,1598,2720,2645,2314,7677
197,255,0,30,5748,1597,2721,2645,2314,7679
197,255,0,30,5751,1598,2721,2646,2315,7678
198,255,0,22,5746,1599,2721,2646,2314,7679
198,255,0,22,5746,1599,2721,2646,2314,7678
198,255,0,22,5749,1598,2722,2646,2315,7678
199,255,0,15,5746,1597,2722,2645,2314,7679
199,255,0,15,5746,1599,2721,2646,2314,7679
199,255,0,15,5752,1596,2722,2645,2315,7680
200,255,0,7,5752,1596,2722,2645,2315,7680
200,255,0,7,5746,1597,2722,2645,2314,7679
200,255,0,7,5750,1596,2723,2645,2315,7681
